app_name,app_id,review_id,user_name,rating,content,thumbs_up,app_version,at,reply_content
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2c86751b-ab85-4f55-af26-ff7058ddc5d1,narayan prasad,5,बहुत बढीया,0,,2026-02-27 13:03:24,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,807b7731-04a6-4604-aa51-b0deef9b9b5d,Anil Prajapati,1,very bad application,0,2.10.4,2026-02-21 08:12:26,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2a44832a-f260-4888-a377-1d4073c9758f,Bantee Raja Bundela,2,फोटो अपलोड नहीं हो रही है,0,2.10.4,2026-02-12 09:00:55,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,32d5cdec-f1c4-4833-bf5c-5a68f46cdec5,Krishna Krishna,5,ok,0,2.10.2,2026-01-30 08:04:32,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,1fa0141d-53a0-45d0-ab81-225e0a615009,sonu gamer,1,fake app hai,0,2.10.2,2025-12-31 11:35:07,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,40617455-13f3-43e4-988b-11d79cce14ee,sonu choudhary,5,nice nd gd sarvice,0,2.10.2,2025-12-30 17:31:29,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,eb403535-ad44-47df-a219-d8db1012a5b0,Tulsi Ram Maurya,5,brst of luck,0,,2025-12-12 19:15:34,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,7cf1c165-4cb0-4353-ba81-0eed733b6a3a,Sonu Goswami,1,शिकायत करने के बाबजूद कोई समाधान नहीं किया जाता क्या फायदा इस ऐप के माध्यम से स्वच्छता अभियान का प्रचार करने का।,4,2.10.2,2025-11-27 08:40:10,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,cbdbbef7-3bbb-4632-86f9-9dec47509abc,sonu 125,1,इस ऐप पर कंप्लेंट करने पर कोई कार्यवाही नहीं होती सरकार फर्जी ऐप बनाकर लोगों को बेवकूफ बनाती है या फिर सरकारी अधिकारी निठल्ले हैं,9,2.10.2,2025-10-03 19:31:02,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,8aa22ae0-e3b4-43cf-903e-8200a2e0d955,Sujit Vishwakarma,5,i support to swachh bharat abhiyan (clean india movement) 🇮🇳🇮🇳🇮🇳🇮🇳,0,2.10.2,2025-09-19 06:24:15,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,5820c961-65df-4a70-a412-b69c60c5c4a3,Mahesh Kumar,3,हिंदी,0,2.9.9,2025-09-10 17:09:11,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,7054ad58-bd74-4eda-8e89-87f3703e63dd,PARVEEN BHARDWAJ,1,कम्पलेंट पर 2 दिन तक कार्यवाही नहीं होती,0,2.9.9,2025-09-08 11:19:45,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,db341ba5-2a09-410d-b22f-566843b41d0a,Ramkumar Saw,1,बेकार है कंप्लेंट के हुए 10 दिन से ऊपर हो चुका है लेकिन कुछ नही हुआ है,2,2.9.9,2025-09-05 23:17:47,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,903c744e-608d-4715-a5f8-9352c173947d,r singh,2,सुधार की जरूरत,1,2.9.6,2025-08-31 18:43:37,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,5f732090-4c5b-4b55-bbb6-c1778a76785f,Ramesh Chandra,1,complain krne se koi fayda n h pta n kis kam k liy bnaya gya h bewajahh hi sarkar nya App bnwakar apna paisa barbad krti h jb koi karya wahi hi n krni hoti h,0,2.9.9,2025-08-27 12:49:10,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,30134b38-c9b8-4054-a7fe-73c650883d82,Mo Ammar,5,ak post kiya abhi koi natiza nahi mila,0,2.9.6,2025-07-17 11:51:53,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,f5dff60c-c335-46b2-b97f-237005a4be39,Pradyumn Jain,1,"During the season of infectious diseases, complaints of dirt are resolved without any side visit",0,2.9.6,2025-05-27 08:30:09,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,f067c8f4-08e5-410f-8e37-7560ab1b84b1,Radhe shayam Radhe shayam,5,Bhaut hi acha hai,1,2.9.5,2025-01-30 17:37:51,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,cde9a8e3-566f-4f66-915e-77ad1dbd69ef,hanuman bhai,5,बहुत acha है ऐप,0,,2024-12-27 13:07:13,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,16dec580-c6cc-42fc-b641-26b7c515efcb,Bipin Pathak,5,बहुत बेहतरीन,0,2.9.4,2024-12-17 10:48:34,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2f8b794d-520b-4ed2-9b10-10278d6fc0c9,Jagdish,5,🌟🌟🌟🌟🌟🙏,0,2.9.2,2024-09-28 19:49:23,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e24fbe2d-a532-48c9-804d-ca0bf9436463,सूरज कुमार,1,अभी तक कोई सुनवाई नहीं हुई,2,2.9.2,2024-09-13 18:31:26,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,9c28daf1-06fc-4535-ab8a-a962dd6a5855,Dr Brajendra Astrologer,3,स्वच्छता के अभियान को जन जन तक पहुंचाना मात्र सरकार का कार्य नहीं है हम सभी नागरिकों का मूल कर्तव्य होना चाहिए। आपके प्रयास में भारत सरकार सहयोगी हो कर हमें स्वच्छता के प्रति अपने कर्तव्य का बोध कराने का उपक्रम प्रदान करती है। जय हिन्द जय भारत 🌍🇮🇳,1,,2024-09-06 11:14:54,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,0621a6d8-87f6-4c4f-a6f5-4b53ae2f2adb,javed sardar shaikh,1,App istal Mal nhi Kiya hai,0,2.9.2,2024-08-03 15:00:51,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,4e526c01-1a3f-45b6-b3a0-fbcef5883af5,Virender Saharan,5,Good,0,2.9.1,2024-06-13 15:01:30,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,b40c112d-10e4-4eaa-9011-6d9152acd821,Ashutoshkoiran Up60,1,कोई काम का नही है,1,2.9.1,2024-06-02 19:19:56,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,d1a5f0bf-57e4-4515-9f0d-4857ca4b1cb7,Ramjag ELECTRICWORkS,2,एमपी शिकायत की कोई सुनवाई,1,2.9.1,2024-05-27 22:25:01,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,6e358425-72f3-4274-995e-4abac2103025,Mohit nishad,5,Swachh bharat,0,2.8,2024-04-15 01:32:16,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,4a2637da-d0d9-41ae-9c75-3153fca081bd,chandan trivedi,1,खुल नही रहा है,0,2.8,2024-03-26 15:27:33,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,008016f1-3e3c-4c25-a75e-9b5b14b164a3,Rewatiraman singh Thakur,1,मेरा स्वच्छता ऐप की सर्वर इरर क्यो बताता है,1,2.8,2024-03-16 21:36:48,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,21de8594-9dcf-47cd-9424-5230f56a0d29,OM PRAKASH SINGH DHAMI,5,My favorite application,0,2.8,2024-03-05 14:11:42,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,a9e35352-6165-4d99-8c5d-a3a72070b7c4,arvindr rajput arvindr,5,Logo KO Logon Ko bahut sari takalibo Hone se Bachata he,0,2.8,2024-03-01 00:41:49,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e2272eb5-ec90-4ef0-9878-721473b9c5d7,Sanjay kumar Maurya,5,All the best swachhata m,0,2.8,2024-02-15 21:42:20,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,5dbe574f-45eb-4d79-9683-5948ab4d52f8,Shriram Chouhan,1,बेकार,0,2.8,2024-02-12 11:40:40,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,9552d8fa-241e-4651-80b4-2c97ef697b46,ashish chauhan,1,Ye Application Kam nahin kar rahi bilkul bakwas application,0,2.8,2024-02-06 16:33:06,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,3d191246-3c7d-46e3-b702-27e85d1b1f9f,V.C. Choudhary,1,इस ऐप की सर्विस को सुधारो बहुत घटिया सर्विस है,2,2.8,2024-01-08 18:10:15,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,0086410e-6415-4a9e-9a62-6818edc0c0b0,Anup Soni,5,अच्छा एप्प है सीधे समस्या का समाधान हो सकता ह,6,2.8,2024-01-06 09:04:34,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,ad5f7f4c-0dbe-467d-8345-b0a3e4cfedb4,Vijay Kumar vidyarthi Vijay Kumar vidyarthi,5,Ok,0,2.8,2023-12-28 15:52:44,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,196040a2-1850-4cf1-a8fd-35bbf451ab60,SAHIL KAUSHIK,1,sarkar ka ek nya jumla,2,2.8,2023-12-25 23:27:40,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,796d6014-a1e4-4b3f-8301-18df5d862e77,Mastar seef Hansraj,3,Gud,0,2.8,2023-12-25 10:37:18,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,db9d3135-f429-4e39-9b34-a22e26b9ed4a,Ashvini Kumar,1,👎🤫,0,,2023-12-23 21:56:42,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,53f2791e-f26d-499a-9d8e-19fc77403b18,Lakhan bhai Kashyap,5,Otp nhi Aa RHA hai,2,2.8,2023-12-21 15:10:38,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e0e1359d-489d-4e32-b626-6ca242f4ebfa,manoj saini8955,1,लॉगिन के लिए OTP hi nhi bej rha,0,,2023-12-21 09:17:05,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,32f64cfc-7b2e-4433-aafa-799229dab869,Dhana Ram,1,शिकायतकर्ता की घाटी,0,,2023-12-19 09:44:16,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,c6519191-f851-40ad-a4ae-60612edcb267,Deepu Deepu,1,यह app वैसे तो किसी काम का नहीं है टाइम पास करना हो तो डाउनलोड कर सकते हैं,15,2.8,2023-08-19 13:33:52,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,eb8c247e-9b3c-4fa4-9611-5596cf4d3384,Manoranjan Kol,1,Bakwas app hai Mat download Karo 😠😠😠,8,2.8,2023-08-03 09:24:37,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,4bc13593-662e-4d3f-8540-fa946b8d77bd,Google उपयोगकर्ता,5,स्वच्छता अभियान चलाया जाएगा और आगे हम बढ़ाएंगे,6,2.8,2023-07-18 08:52:55,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,3e45bc9b-2a45-4beb-ab48-ca0ffb1d4529,Gotam Lal Patel,1,अभी काम नहीं कर रहा है,0,2.8,2023-07-08 10:23:46,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,0daea0ff-36df-4a35-a16d-5de26656f4e6,hitesh thakkar,1,"ફોટાઓ તેમજ જગ્યા ની વિગત આપવા છતા પણ સફાઇ થતી નથી Despite giving photos as well as details of the place, cleaning is not done फोटो व जगह की जानकारी देने के बावजूद सफाई नहीं हो रही है સુધારો કરો એપ્લીકેશન માં એરર આવેછે 🤫🤫🤫",1,2.8,2023-07-03 12:16:52,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,667949ae-8d0a-43a7-b07e-939f40659974,Balraj Chandel,1,कितनी भी बार फोटो खींच कर डाल दो कोई समाधान नहीं होता है सरकार का पैसा खराब कर रहे हैं,9,2.8,2023-06-07 14:35:10,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,ac6fe941-aacf-41cb-b619-c9085bd0c468,Akbar Ansari,1,इसको खोलता हूं यह खुल ही नहीं रहा है बहुत परेशान,1,2.8,2023-05-01 17:00:28,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,05a21d33-535e-44f8-bcd4-0343c355b499,Durga yadav,1,इतनी गांड़ू ऐप है ये मांदर चोद कोई सुनवाई नहीं करता है सब अपनी अम्मा के यार हैं बहन के लौड़े कोई सुनवाई नहीं कोई कार्रवाई नहीं,4,2.8,2023-03-16 17:23:54,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,d9a6bb31-abb5-4149-8516-47c90bc590ab,Annaa Ahire,5,नाइस,0,,2023-02-09 19:15:51,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,106bba13-279b-4969-b599-52b599543a54,Bindass Mk,1,कुछ काम का नही,1,2.8,2023-02-02 07:13:09,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,dde54a59-3982-4a01-85e4-9788aecf2bb6,सावन सोनी,1,पहले भाजपा शासन में इस ऐप से त्वरित कार्यवाही होती थी। अब तो कोई सुनवाई ही नहीं है। यदि आप स्वच्छता के उद्देश्य से यह ऐप चलाना चाहते हैं तो फिर रहने दीजिए।,20,2.7,2022-09-10 20:24:40,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,b5add3d4-e7b5-4c88-a475-61d83568598d,Tulasidassingh Solanki,5,Super👌👌✌,0,2.3,2022-08-13 09:48:39,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,bc3e4444-4edb-46fc-9b89-d50438aa1e9a,वकील माली,5,बहुत ज्यादा अच्छा,1,2.3,2022-08-02 07:53:56,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,794feb69-863f-4a8e-8950-2859ef526a79,MD JAMALUDDIN,5,MD musa,0,2.0,2022-04-07 18:18:02,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,88133773-ce3e-4860-861b-8af65c936229,Kalu Ram Thikana Mangeriya,5,स्वच्छ सन्देश,0,2.0,2022-03-23 19:06:17,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,1060bee6-968f-4145-bb0c-c4e260044dd2,Samajik SocH,5,Ok,0,2.0,2022-03-23 16:41:33,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,1a3860fe-154d-40fe-9b65-73acc08f48cc,कमल राणावत अघोरी जयपुर वाले,5,"कमल राणावत जमादार वार्ड नं 91,आदर्श नगर नगर निगम हैरिटेज जयपुर",4,2.0,2022-02-22 09:07:40,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,f0013e52-bfb6-45c1-b59b-9e7709bb3166,sanjay singh,1,बहुत ही बेकार है कुछ भी फोटो अपलोड करके कर देता है,5,2.0,2022-02-17 15:21:44,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,f0db4bbe-a048-449b-b429-db17c923b016,Shishir Pingua,4,All rights app very nice good job I Happy day to time report 😊,0,2.0,2022-02-10 07:29:35,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,7c519413-48ce-44c5-b6bf-78ce3213f255,subhash baghel,3,Thik hen,0,2.0,2022-01-30 07:44:36,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,602241b2-a8c5-4861-9c6c-993e07264089,bannaram Bairwa,5,Swachh Bharat Abhiyan bahut Achcha hai aur isase Har Nagrik ko ek apni mahtari se pura karna chahie,0,2.0,2022-01-26 16:59:49,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,9df74200-a386-453d-a65f-0e1796e8bf50,Rahul dev Gupta (cotu),1,Complete karna to take hai citizen karna hai .par koi v problem resolved kiye Bina hi work done ka msz a jata hai or isitarah ek hi poto sabhi camplend me post kardete hai ki problem resolved work done hue Bina hi work done ho jata hai aise hi swach hoga bharat. Gajab ye haalat hai rewa m.p ka kachara Kiya hai sabhi jagah,2,2.0,2022-01-11 14:47:34,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,25a15ccf-b3b2-4697-95dc-b21e98213b36,Prakash Nayak,5,बेकार् कि एप् हे कुछ् न्हि होता इस्से,0,2.0,2022-01-01 13:51:10,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,81a0e9f6-aedf-496e-a026-172899b544f9,Mohit Vishwakrma,5,Good aap,0,2.0,2021-12-29 16:27:57,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,ba923661-4bbb-4b1d-8571-db8707343e12,Anjani Kumar Sharma,1,बेकार काम नहीं करता है,4,2.0,2021-12-27 17:06:56,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,18e38e2d-457d-4576-9bcd-ebfc5fd69d71,Jitendra Takur,1,Important app,0,2.0,2021-12-22 12:35:14,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e36e3742-6345-4145-a11d-9dda8e78d7da,Tr. Mahipal Bishnoi,5,👍👍👍👍👍,0,2.0,2021-11-30 15:19:52,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,d7da4222-9eb4-4a8d-88a6-f6ae88c3ca66,KANHAIYALAL PANCHAL,5,स्वच्छ भारत अभियान करना है,6,2.0,2021-11-29 09:17:37,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,21578960-b224-4ba1-9708-776ff2563582,Ajay Vishwakarma,5,Ok,0,2.0,2021-11-19 06:53:24,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,51dfa709-82b9-488e-aef7-aec06a065594,Amritlal Patidar,5,स्वच्छता अभियान बहुत अच्छा है,7,1.0,2021-08-13 12:46:36,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,869cbf67-9594-4700-b19f-9a52e9fe50b0,Lakhan Lal Raikwar,4,बहुत ही शानदार है।,6,1.0,2021-07-22 18:47:57,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,f168ec81-d071-4508-b364-065d798daba7,Pradeep Kumar,1,स्वच्छता एप में कैसा फीचर है यह ऐप खुल ही नहीं रहा है,1,1.0,2021-04-15 09:00:37,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,a602a257-07f4-43d2-922e-d2dda4cf651d,Jeevan Sain,1,"OTP PROBLEM , OTP HI NAHI AATA KESE APNI PROBLEM DALE",1,1.0,2021-04-13 17:52:51,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,3fd95764-1083-4c5a-88b2-9eee02aee810,ASHOK PAWAR,5,बहुत ही अच्छा ओर काम का एप है,2,1.0,2021-04-13 12:05:18,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,1e92107c-60fe-48c2-b315-afad63994bca,Deevan yadav,5,हमारा ऐप खुल नहीं रहा क्या समस्या आ रही है,2,5.0.5,2021-02-27 04:42:29,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,a72c1de3-8c69-4d19-bb8b-ba95402d4e01,Nikhilesh Singh,1,बहुत खराब,1,5.0.5,2020-11-28 07:55:29,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,58b7546e-f6c7-4942-b051-0b60290a681a,Madhubha Jadeja,1,सही ढंग से काम नहीं करती 0 है,5,5.0.5,2020-11-26 11:36:27,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e85aded9-5b3d-48eb-90ec-706e3ac5ab5b,Shalini Jaiswal,5,Kaam hoga tabhi iska maja aaega warna bola to local politics ne bhut kuch hua kuch nhi,1,5.0.5,2020-11-18 01:37:00,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,6dd946e7-545d-42d1-bf15-fbc583890146,Bipin Kumar Thakur,3,जानकारी के अनुसार नही है सबकुछ जहां पर टोलेट बताया जाता है वहां पर कुछ भी नही रहता है किसी का प्रशनल घर रहता है उसे बाथरूम बताया जाता है,10,5.0.5,2020-11-15 23:21:29,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,99156605-4f5a-4d0c-8682-cd9af0f29577,rishab singh,3,I'm trying to comment but its not working properly I think u should have to fix it,2,5.0.5,2020-09-12 14:55:23,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2fc22945-251e-4a6a-9647-56d8a16729ed,Ganesh Farande,1,फालतू है काई भी युज ना करें 0%हैं,0,5.0.3,2020-08-16 21:25:50,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e6df6875-fb2f-47c8-b2dd-256565bcb21c,Suraj Singh Kashyap,5,बहुत ही अच्छा एप,0,,2020-06-25 22:44:34,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,4abc9df5-6e86-4a72-9055-ab60daff47e0,देशी महतो,5,जय हिंद।,0,,2020-06-02 19:20:55,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,c265037e-a441-4b56-a153-d56e9037a83e,Hemang,4,Nice 👌👌👏👏,0,5.0.5,2020-05-22 13:53:59,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2593cda1-8406-4fd3-a60a-77a49804fbb9,Sandip ahir,1,App ko update kijiye address change nahi ho raha hai,0,,2020-05-07 14:20:12,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,30ba16b1-eeed-473b-99c0-4b4a40f85f75,ranjit kumar,1,Koi dhekhane vala nahi hai,1,5.0.5,2020-05-02 12:19:26,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,58d763b2-99c4-4b54-bab0-ccd255304211,Google उपयोगकर्ता,1,खाना खाने से पहले हाथ धोऐ,4,5.0.4,2020-04-18 12:36:06,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,6e11cc7f-c6ee-4ef2-ae4c-e1ff35cac4f2,Google उपयोगकर्ता,3,बी,0,,2020-04-16 07:13:40,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,4773f42a-a21c-4545-bf27-ad0f01ee1ac7,Google उपयोगकर्ता,5,Very good,0,,2020-03-28 19:41:33,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,b07f6168-1240-4a45-84f2-b974278fc245,Google उपयोगकर्ता,5,सफाई अभियान बहुत अच्छा चल रहा है,7,5.0.3,2020-01-23 18:19:43,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,27b2db44-f59d-4e7b-97ea-d46d003275f2,Google उपयोगकर्ता,5,OTP fir se bhejo na Please,0,5.0.3,2020-01-23 10:29:00,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,c58d295c-707e-4cab-881b-7cf90ada2a53,Google उपयोगकर्ता,4,फिलहाल ठीक ठाक.,6,5.0.3,2020-01-21 22:04:23,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,3c27e1d8-430c-4f0a-9f29-81ee1973d343,Google उपयोगकर्ता,5,Swachha surat,0,5.0.3,2020-01-21 10:07:26,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,2be33566-cdc8-4838-a0bd-250eedf188c9,Google उपयोगकर्ता,1,Super,0,,2020-01-20 20:42:27,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,e0a0b637-39da-48f5-a8af-f7f2817fa36a,Google उपयोगकर्ता,1,Faltu app ... Koi problem solve krne wala ni hai yaha,1,5.0.3,2020-01-20 00:26:07,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,60cff8d4-dd26-4442-a57a-463e91c751ff,Google उपयोगकर्ता,5,गोतमपटेल,1,5.0.3,2020-01-16 03:40:45,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,da1eb859-5105-42c5-900c-b560cf5f43dc,Google उपयोगकर्ता,1,Ok,2,5.0.3,2020-01-09 16:58:14,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,b6a2918e-51c5-4fbf-8237-69e80dc6fe18,Google उपयोगकर्ता,5,Good ap,0,5.0.3,2020-01-06 11:10:12,
Swachhata-MoHUA,com.ichangemycity.swachhbharat,6a362ec8-2e07-4a00-9b3a-3c89aafc0281,Google उपयोगकर्ता,3,ररुु,1,5.0.0,2019-12-30 18:56:53,
