app_name,app_id,review_id,user_name,rating,content,thumbs_up,app_version,at,reply_content
MCGM 24x7,in.cdac.gov.mgov.mcgm,b8d5fae0-07f9-4f37-870e-f4796f4cc41d,A Google user,2,Still expecting sever issue some day someone solve ....Presently working good n helpfully . For payment there has to be UPI options too . Now app is working better than earlier . Expecting bills in email too or notify by SMS. App is working perfect but for payment 3rdparty is link which is risky. Kindly make it directly . Suddenly found there is no data in my app . Trying to find 😧 from long time no service there I don't know still it's lost data no bills physical and online .want 2star rating?,73,8.74,2026-08-06 00:43:25,
MCGM 24x7,in.cdac.gov.mgov.mcgm,bacaf8b5-b986-4bbe-ba52-4cca9c894462,A Google user,1,not working,0,8.73,2026-08-05 09:25:23,
MCGM 24x7,in.cdac.gov.mgov.mcgm,f0d669fc-6d41-4f25-aa55-9fa8e666280d,A Google user,5,nice,0,,2026-08-05 06:58:46,
MCGM 24x7,in.cdac.gov.mgov.mcgm,c23fe0aa-0e87-4ec5-82cb-425df7dfbe70,A Google user,3,I'm not getting my OTP? How to get my OTP?,0,8.74,2026-08-04 16:53:04,
MCGM 24x7,in.cdac.gov.mgov.mcgm,78d089bd-2ff7-4a81-890b-d0126bb27b9d,A Google user,5,good apps,0,,2026-08-04 16:23:19,
MCGM 24x7,in.cdac.gov.mgov.mcgm,68e70e56-0424-45bf-97e0-191b377eadf9,A Google user,1,"- 0 Rating for this app , I hope developer see the reviews and Rating of the app, and do something..... unfortunately we have to tap on one star very poor quality app 👎",0,8.1,2026-08-04 12:45:22,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e60cdaf1-bf1e-45e5-b7cf-e0ec1fe26a09,A Google user,5,nice,0,,2026-08-03 16:30:24,
MCGM 24x7,in.cdac.gov.mgov.mcgm,2a997d9c-2599-493e-8142-c4aae8b65eef,A Google user,5,easy to used for MCGM employee..thank you MCGM,0,,2026-08-03 10:48:46,
MCGM 24x7,in.cdac.gov.mgov.mcgm,1e8c67ad-183f-4535-bb0d-c8c6524d5186,A Google user,1,“The app does not provide any help. It is a fake and useless app. People should be careful and not trust it. totally downloading app waste I'm disappointed so much plz report this app guys,2,8.61,2026-08-02 01:26:27,
MCGM 24x7,in.cdac.gov.mgov.mcgm,b68c5a22-0a2f-49ad-9b94-f45125919cc0,A Google user,1,Horrible app. Useless. Frustrating.,0,8.73,2026-07-31 20:43:03,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e458e6f1-7898-4a59-9d34-2f25a9a21d15,A Google user,2,good service,0,8.71,2026-07-31 14:09:04,
MCGM 24x7,in.cdac.gov.mgov.mcgm,d89a93c1-10bc-4eb4-a16b-8ac01ab570d5,A Google user,3,Always update me ... difficult to login.,0,8.73,2026-07-25 18:47:47,
MCGM 24x7,in.cdac.gov.mgov.mcgm,603f7f88-b717-43f2-af8b-15346596673f,A Google user,5,very good,0,8.72,2026-07-21 17:43:31,
MCGM 24x7,in.cdac.gov.mgov.mcgm,9a7cd189-6c37-4ba6-873a-e3585e4cf08f,A Google user,1,Its 0 class app not a single thing happen properly dont waste ur time still it's same in 2018 I had. Mentioned but no change has done still no changes,3,6.0,2026-07-20 10:21:41,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e929756b-f5ca-4720-bceb-6812b96bdcda,A Google user,5,update issue,0,8.72,2026-07-18 12:15:54,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ff62fdfe-348c-4fea-a870-75ef82e6a514,A Google user,4,very good,0,,2026-07-16 13:43:29,
MCGM 24x7,in.cdac.gov.mgov.mcgm,8b8f0fb9-2942-48e7-924b-d1f18c9017ac,A Google user,1,"Nothing works either in this app or their website. Tried searching Property tax account, it doesn't even open mobile keyboard to type & expects us to type account number, how do we type account number if mobile keyboard doesn't popup on the page and box to type account number?. Why waste tax payers money on app & website when nothing works.",10,8.72,2026-07-14 16:39:20,
MCGM 24x7,in.cdac.gov.mgov.mcgm,62fdda2f-a4af-4669-98a7-82862fd198a2,A Google user,1,"App not working properly,",0,8.72,2026-07-12 14:10:52,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ec80a0ff-e848-41d4-95d2-57680848896d,A Google user,5,Only 5lakh plus download why don't they promote this app in schools or banners if it's a MLA's birthday the whole metro brideges will just filled with their posters promote the app that way so the both accountability & transparency will become better 🤔,0,,2026-07-11 02:37:36,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ef4bf96a-2c89-48d2-8e55-5478dc0f4316,A Google user,1,Chalak naahi OTP yet nahi,0,8.72,2026-07-10 17:25:01,
MCGM 24x7,in.cdac.gov.mgov.mcgm,eed0a3df-0f83-483b-b3b3-c7190083eb30,A Google user,5,not used the application,0,8.72,2026-07-10 16:06:05,
MCGM 24x7,in.cdac.gov.mgov.mcgm,aa630716-3edc-4ce0-aef5-7fe34addcd20,A Google user,4,not so good,0,8.71,2026-07-10 14:35:39,
MCGM 24x7,in.cdac.gov.mgov.mcgm,352e4699-378e-4c58-aea7-b61eedcfdf54,A Google user,4,Good,0,8.72,2026-07-09 14:06:41,
MCGM 24x7,in.cdac.gov.mgov.mcgm,3c47c420-c9d3-4bc1-97c1-f70df47ba88b,A Google user,5,Best,0,8.71,2026-07-08 17:00:35,
MCGM 24x7,in.cdac.gov.mgov.mcgm,cef89a08-3a57-42b6-bda4-ce23b2ce6cf1,A Google user,1,worst app,0,,2026-07-08 11:43:56,
MCGM 24x7,in.cdac.gov.mgov.mcgm,67e0c0b2-7808-4c2b-a1e5-27c5f792e18f,A Google user,5,very nice,0,8.71,2026-07-07 15:21:16,
MCGM 24x7,in.cdac.gov.mgov.mcgm,5fed5c8f-dc2a-49ae-a31a-36e78498fa51,A Google user,1,complaint register hotch nahi,0,8.71,2026-07-05 19:39:48,
MCGM 24x7,in.cdac.gov.mgov.mcgm,2d773dcf-f855-4378-81ed-2c23b8350559,A Google user,3,SarthiApp is Reliable & Good for me,0,8.71,2026-07-02 19:31:35,
MCGM 24x7,in.cdac.gov.mgov.mcgm,98d0d65e-22da-47dc-bdc4-9af6ff4a7b1f,A Google user,5,use full,0,8.71,2026-07-02 10:04:05,
MCGM 24x7,in.cdac.gov.mgov.mcgm,76b8bd75-d62b-42b2-a5cf-97cdb365fc1c,A Google user,1,Can't login even after providing OTP,0,8.71,2026-07-01 08:55:57,
MCGM 24x7,in.cdac.gov.mgov.mcgm,695303e1-5173-410d-b998-1952aa39ed78,A Google user,4,All useful informations related bmc services are provided by this app,0,8.68,2026-06-29 11:56:20,
MCGM 24x7,in.cdac.gov.mgov.mcgm,1f7d524a-bc50-4dc4-9320-31f9d11dbfc5,A Google user,4,good,0,8.71,2026-06-29 03:15:24,
MCGM 24x7,in.cdac.gov.mgov.mcgm,aa18438c-c0e1-468f-9282-80031617a004,A Google user,1,"It just looks like a fooling app. Wasted a lot of time on it as it asks for login, verifies OTP and then again asks for login without any error message.",0,8.71,2026-06-28 21:25:11,
MCGM 24x7,in.cdac.gov.mgov.mcgm,f9b5bc2b-c286-461f-b4e9-765600292e37,A Google user,4,unbelievable it works I never thought complaint Will be resolved whithin someday thanks for great efforts,0,8.71,2026-06-28 14:36:31,
MCGM 24x7,in.cdac.gov.mgov.mcgm,8852cf99-3668-4808-ac84-d73e95322303,A Google user,1,Not able to use the app for property tax payment as it's not even able to verify the property tax number despite feeding in the correct number. Asks to login again and again. Terrible app. as bad and inefficient as BMC,8,8.71,2026-06-26 12:05:43,
MCGM 24x7,in.cdac.gov.mgov.mcgm,5ea27220-e536-4dd8-81d6-86c190bbcbf3,A Google user,4,या ऐप मुलं सरकारी काम सुरत झाले आहेत,0,8.71,2026-06-25 10:49:00,
MCGM 24x7,in.cdac.gov.mgov.mcgm,6244562b-43b2-4d1c-a78a-9769ad3b86fe,A Google user,5,Nice App.,0,8.71,2026-06-25 09:23:46,
MCGM 24x7,in.cdac.gov.mgov.mcgm,4056068e-ba47-48fd-bf70-6d94d3b093c9,A Google user,5,very good,0,8.71,2026-06-24 17:41:50,
MCGM 24x7,in.cdac.gov.mgov.mcgm,4162a487-ec3a-427e-adaa-aa1fd86f0f71,A Google user,5,nice,0,8.71,2026-06-24 16:24:35,
MCGM 24x7,in.cdac.gov.mgov.mcgm,0e5e5007-9601-41f8-873f-1b08bf3c2362,A Google user,5,nice,0,8.71,2026-06-23 23:14:28,
MCGM 24x7,in.cdac.gov.mgov.mcgm,3fcf95fe-7c6e-49a3-953e-3b8bb371d7b0,A Google user,1,"not working have installed it .,and whenever I see property tax it say login and I put my mobile number and receive otp and it is not getting login again same thing what a worst app I have seen",1,8.71,2026-06-21 22:28:01,
MCGM 24x7,in.cdac.gov.mgov.mcgm,030985c6-8766-4316-9978-be30e8e1bc10,A Google user,1,Never logs me in,0,,2026-06-18 15:28:55,
MCGM 24x7,in.cdac.gov.mgov.mcgm,2020ea4b-056b-42b1-b2d6-0c8d64ac8d6d,A Google user,5,cool,0,8.71,2026-06-18 11:09:11,
MCGM 24x7,in.cdac.gov.mgov.mcgm,524a4330-4b68-410a-b68d-ed1eb13ba346,A Google user,1,after filling all the details on MyBmc marg...it just show the continuous processing buffer circle but complaint doesn't get register.,1,8.71,2026-06-16 23:13:43,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e4a95ac2-8bb2-4700-a251-6c565783b73a,A Google user,2,very good,0,8.67,2026-06-16 09:36:56,
MCGM 24x7,in.cdac.gov.mgov.mcgm,69b742da-9eef-44d4-b59e-eb2b49372ae1,A Google user,5,💗,0,8.70,2026-06-14 16:31:27,
MCGM 24x7,in.cdac.gov.mgov.mcgm,32c77ff6-9a37-40ea-ae93-ae6b81d5201f,A Google user,5,very useful and good service 🙏🙏🙏,0,8.71,2026-06-13 10:33:30,
MCGM 24x7,in.cdac.gov.mgov.mcgm,3316ff46-54fd-4de5-a3a4-5613c008b826,A Google user,1,Please enhance your portal.,0,8.71,2026-06-12 21:36:06,
MCGM 24x7,in.cdac.gov.mgov.mcgm,994d2bc5-c6e8-4ed3-bbf8-88c9c6cb9d58,A Google user,1,Wow! Never seen worst and useless app than this...,0,,2026-06-04 01:21:48,
MCGM 24x7,in.cdac.gov.mgov.mcgm,96ef07a7-5c77-414c-9d71-9539c4c53f7f,A Google user,1,my bmc app is of no use. It never gives details of water bills. wrost service.,1,8.71,2026-06-03 14:16:10,
MCGM 24x7,in.cdac.gov.mgov.mcgm,c83ca366-8ca4-46fc-b489-c102e6425835,A Google user,1,"BAKWAAS APP JUST LIKE THE ORGANISATION...... VACHA ,NACHA ANI ZOPAYAYCHA...... I CANT BELIEVE IT IS ONE OF THE RICHEST MUNICIPALITIES OF THE WORLD.....REALLY FEEL SORRY FOR THE TAX PAYING, TRAFFIC TOLERATING, POLLUTION INHALING, NO BODY LISTENING TO THEIR GREIVANCES, IN 5G ERA MUMBAIKARS STILL GET TAREEK PE TAREEK, TAREEK PE TAREEK AND SO ON....",0,8.70,2026-06-03 00:46:53,
MCGM 24x7,in.cdac.gov.mgov.mcgm,831724c4-c2c5-449f-aeda-4fd6605929df,A Google user,1,Not able to view/download property tax or water charges. Please fix it.,16,8.70,2026-06-01 13:03:05,
MCGM 24x7,in.cdac.gov.mgov.mcgm,6336601e-039d-4e45-a2a4-4ba9df77a555,A Google user,3,"the App is very much needed, but im unable to login to the Property Tax portal at all. please have it fixed",0,6.1,2026-05-27 22:26:48,
MCGM 24x7,in.cdac.gov.mgov.mcgm,02945bd9-62e2-488e-9f54-1b7e8008ff61,A Google user,1,"App is as corrupt as BMC officials and corporators, doesnt work at all",0,,2026-05-27 21:38:16,
MCGM 24x7,in.cdac.gov.mgov.mcgm,158bdc97-79d5-4d78-9a9d-77bb42ac14ff,A Google user,5,good,0,8.68,2026-05-26 23:46:23,
MCGM 24x7,in.cdac.gov.mgov.mcgm,828bcac7-33e4-46df-a1b5-cbd26240a332,A Google user,5,super,0,8.68,2026-05-26 19:14:49,
MCGM 24x7,in.cdac.gov.mgov.mcgm,7d5a392e-07ac-4c20-8116-9a24d1be6f96,A Google user,5,I could log in but could not register my account and pay property tax.,0,,2026-05-24 19:40:17,
MCGM 24x7,in.cdac.gov.mgov.mcgm,863b5f48-2162-492a-92af-c21280a5d7ee,A Google user,1,not working app,0,8.68,2026-05-24 13:17:05,
MCGM 24x7,in.cdac.gov.mgov.mcgm,dcec85ad-d243-467e-a6b3-60156012848a,A Google user,5,good,0,8.67,2026-05-23 23:35:46,
MCGM 24x7,in.cdac.gov.mgov.mcgm,f573a8e1-06c7-4371-8024-7e49ee36b9f6,A Google user,5,Should improved more,0,8.66,2026-05-23 23:30:53,
MCGM 24x7,in.cdac.gov.mgov.mcgm,38706df7-455d-404a-b7d6-5b9cc297337a,A Google user,1,worst experience in my life.,0,8.67,2026-05-22 21:23:36,
MCGM 24x7,in.cdac.gov.mgov.mcgm,196ab26c-c90a-4df4-90cd-dea796210592,A Google user,2,Last week we were unable to submit a complaint on the portal,1,4.5,2026-05-22 21:18:43,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e59a2712-7fd4-472a-9fbb-be094f5f698b,A Google user,1,broken app nothing would work. ui and everything is broken. theyre posting a different screenshot than the one in their posters all over mumbai,0,8.67,2026-05-21 19:36:54,
MCGM 24x7,in.cdac.gov.mgov.mcgm,f0823294-5bd4-4ae8-b913-76a2c7da2827,A Google user,4,Very user's Friendly downloading the App. Upon using & results thereof will revert if any difficulties faced.,0,8.67,2026-05-20 23:09:51,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e32a1fc4-a138-4847-9c2a-801178d6eb37,A Google user,5,very good,0,8.58,2026-05-20 17:00:27,
MCGM 24x7,in.cdac.gov.mgov.mcgm,73f86fc8-4079-4e7b-bfb9-f36cbd1650cd,A Google user,1,bogus app,0,8.67,2026-05-19 22:47:15,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ac604ecc-298a-42fb-8250-aefc359e1fda,A Google user,5,Good Apps for using,0,,2026-05-19 10:55:01,
MCGM 24x7,in.cdac.gov.mgov.mcgm,efb9b099-745a-4314-b0dd-67bd19c8c70d,A Google user,1,worst service app ever,0,,2026-05-18 13:14:48,
MCGM 24x7,in.cdac.gov.mgov.mcgm,99d99fe7-44d3-43aa-a316-cbe5e66c1473,A Google user,1,"Worst app....Have been trying to pay water bill using this app since last 2 months... It never worked.... Its under maintaince since last 2 months... Not a good experience :-( Still no change in the app. I am existing user & it still does not allow me to add my water bill consumer number after login. Worst app. Nothing has changed in 2026. it's still the worst app. Upgrade is for bug fix. But, this app does not allow me to log after updating it to the latest version.",35,8.67,2026-05-13 20:37:48,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ebbcd00a-4ab4-443c-b354-d34cb5c1bc85,A Google user,5,good,0,8.66,2026-05-08 20:09:03,
MCGM 24x7,in.cdac.gov.mgov.mcgm,cb0210d9-2a3d-437a-9b60-3cb29f03371a,A Google user,3,"The Property Tax Link on the App has stopped working. After login with the OTP, the app closes and returns back to log in screen! Same with Water Bill link, app returns to login. Other few links I tried to check on, work! Biometric login would be a useful feature to avoid waiting for OTPs everytime.",2,8.66,2026-05-06 05:45:32,
MCGM 24x7,in.cdac.gov.mgov.mcgm,84cbb919-28fb-4eda-80cc-01b677992549,A Google user,1,Bad app.. when trying to pay property tax even after entering proper account no it's showing enter valid number.. Tried multiple times.. ulafter update.. asking for otp everytime I try to pay property tax,16,8.66,2026-05-04 17:21:13,
MCGM 24x7,in.cdac.gov.mgov.mcgm,fc928a05-4009-47a3-b01c-23c0c9d35a55,A Google user,1,there is no problem in this app but even if the registration of complaints is done but no action is taken from authorities,0,8.65,2026-05-03 18:04:53,
MCGM 24x7,in.cdac.gov.mgov.mcgm,7108a8dd-18cf-4a45-afb3-5389499dd85d,A Google user,1,worst service app not functional,0,,2026-04-29 16:07:50,
MCGM 24x7,in.cdac.gov.mgov.mcgm,75427fa4-bf68-4dee-8bdd-87af0b6d6d52,A Google user,1,"Just updated the newer version. I can login. When I click on a service, Water Bill, it asks to login. After logged in, I again click on the same. service and the app asks me to log in. What is this? Even after I am logged into the app, I am looped into a login loop when I click on the service. Before the update, I was able to access the service. Kindly check",6,8.65,2026-04-28 20:16:25,
MCGM 24x7,in.cdac.gov.mgov.mcgm,3a9bfb36-673f-443e-894e-f6295aae4f3d,A Google user,5,as app is perfect and very usefull but since few days app is asking login continuously again again and unable to use the function of the app please resolve the issue as soon as possible thank you,16,8.65,2026-04-28 19:59:01,
MCGM 24x7,in.cdac.gov.mgov.mcgm,8f39b03b-d40b-4029-b7a3-72781a176955,A Google user,5,Very good media,0,8.65,2026-04-28 19:49:57,
MCGM 24x7,in.cdac.gov.mgov.mcgm,a0193825-ebbc-41c5-b154-ec231a01fb2c,A Google user,1,"The app experience and UI is poor. Also after a complaint is registered, I should receive automatic updates on Whatsapp w.r.t my ongoing complaints.( as I have provided my number ) Also within the specific complaints page, the complaint list is not scrollable and it doesn't show important details like date of complaint and complaint details. (The detailed card view is not available). Kindly make it easier for citizens to register and track complaints.",4,8.65,2026-04-28 11:18:42,
MCGM 24x7,in.cdac.gov.mgov.mcgm,09385774-b669-4cbc-b98f-33d117624118,A Google user,5,great,0,8.63,2026-04-27 23:35:44,
MCGM 24x7,in.cdac.gov.mgov.mcgm,96c61fa6-1f7f-42c6-ad67-5131c7c09a0c,A Google user,5,Good app & service also.,0,8.64,2026-04-27 19:07:27,
MCGM 24x7,in.cdac.gov.mgov.mcgm,49a2f295-28cc-456e-93c4-a73f73544e04,A Google user,5,good,0,8.63,2026-04-26 07:26:55,
MCGM 24x7,in.cdac.gov.mgov.mcgm,cbb99c90-12b0-4ec1-88f6-aeeedfe2edbc,A Google user,5,best app,0,8.63,2026-04-25 14:09:53,
MCGM 24x7,in.cdac.gov.mgov.mcgm,dbfff54f-b2b5-45f3-8fce-fb7673c53637,A Google user,5,best,0,8.63,2026-04-24 21:29:52,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e3d8d7da-0891-4dd7-a51b-0ef784be3456,A Google user,5,good,0,8.63,2026-04-24 18:28:04,
MCGM 24x7,in.cdac.gov.mgov.mcgm,4df564c5-a637-4100-b845-b5b6ce53ac64,A Google user,5,super,0,,2026-04-24 17:42:19,
MCGM 24x7,in.cdac.gov.mgov.mcgm,36ab7056-5ac7-4876-8197-d1b687fc70d2,A Google user,3,good,0,8.64,2026-04-24 17:34:30,
MCGM 24x7,in.cdac.gov.mgov.mcgm,2642d8ea-20c1-4c04-ae90-6b6e684999ba,A Google user,1,❌❌ cheap app.. doesn't show all d details.. can't check the duty dates ..when I click on time schedule app close automatically. app doens't work good. bad experience.. nothing is proper in bmc ❌❌,1,,2026-04-24 14:54:25,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ba37ba85-345e-4ecb-a402-33d38b4ecbf9,A Google user,5,excellent,0,8.63,2026-04-23 16:17:58,
MCGM 24x7,in.cdac.gov.mgov.mcgm,a3814a76-7c04-49af-a20b-e77396c342c0,A Google user,5,good 👍,0,8.64,2026-04-23 14:27:47,
MCGM 24x7,in.cdac.gov.mgov.mcgm,94524505-33b7-4226-8185-dd950560a125,A Google user,5,good,0,,2026-04-23 10:59:14,
MCGM 24x7,in.cdac.gov.mgov.mcgm,4c43c78e-5b48-411c-9d87-af5a097b90ea,A Google user,1,this App is frequently getting closed while lodging Dog Control complain. BMC must resolve this issue. Otherwise this App has just made to mislead the citizens.,0,,2026-04-22 20:01:20,
MCGM 24x7,in.cdac.gov.mgov.mcgm,46bf4a48-0144-4404-8274-661057f72e35,A Google user,5,nice application,0,8.63,2026-04-20 11:09:14,
MCGM 24x7,in.cdac.gov.mgov.mcgm,93e40eb7-a4b4-4086-8aca-a02c5fc0beaf,A Google user,5,good,0,8.63,2026-04-17 14:07:44,
MCGM 24x7,in.cdac.gov.mgov.mcgm,96cf7c6b-07d9-400f-b363-9261f748fbc5,A Google user,5,"Very useful app for BMC employees and pensioners. login using Employee Code number and OTP. One can check salary/pension slips, PF slips.",13,8.63,2026-04-16 08:02:39,
MCGM 24x7,in.cdac.gov.mgov.mcgm,9f574609-3cbd-4d36-aeaa-9cf55f1bf790,A Google user,1,good,0,,2026-04-15 19:29:14,
MCGM 24x7,in.cdac.gov.mgov.mcgm,139db2a2-ef8e-4729-9352-0c384a5fc0f8,A Google user,5,great work easy access,0,8.63,2026-04-13 14:20:44,
MCGM 24x7,in.cdac.gov.mgov.mcgm,e0956a1a-98a8-4c86-845e-8105bc8d4440,A Google user,5,ye app open nahi hotta jaldi,0,8.63,2026-04-10 22:13:30,
MCGM 24x7,in.cdac.gov.mgov.mcgm,14daf9aa-5680-4508-b703-a00be56724df,A Google user,5,verynice and effective. 👍,0,8.63,2026-04-07 13:48:07,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ede322fb-f3ab-4cf4-ba7f-59c3850695d3,A Google user,5,nice,0,8.63,2026-04-03 15:45:25,
MCGM 24x7,in.cdac.gov.mgov.mcgm,ee079552-2404-4987-aefd-c96a29cb53b8,A Google user,1,"Poor UI, keyboard is not piping up for typing, so cannot do anything with app.",0,,2026-04-02 22:27:43,
MCGM 24x7,in.cdac.gov.mgov.mcgm,dcbe3076-6415-4add-932d-006a2aa3e391,A Google user,1,"The app is completely unreliable for reporting serious violations. After drafting a detailed complaint with photos and receiving a ""Complaint ID,"" the ID disappears from the system entirely. I’ve noticed a recurring pattern: whenever I report violations related to specific political or religious banners (specifically BJP-related), the ID generated is blank or non-existent in the tracking history. This feels less like a technical bug and more like intentional filtering.",3,8.63,2026-03-31 15:23:01,
MCGM 24x7,in.cdac.gov.mgov.mcgm,fc7ffe5e-f6da-4c3a-ae34-f401d34c0110,A Google user,1,Not working,0,8.63,2026-03-31 13:37:35,
MCGM 24x7,in.cdac.gov.mgov.mcgm,6b04f42c-9de8-4ba8-b41e-316a38a36be1,A Google user,5,better,0,8.62,2026-03-29 11:45:44,
